id,datetime,author,message,url
98,2022-05-04 09:08:00, haanuel_NG," https://link.medium.com/NRWih7OAKpb  If your SQL tables or output are not dropping fast, check this techniques out  and thank me later.",https://link.medium.com/NRWih7OAKpb
99,2022-05-04 14:52:00, haanuel_NG, https://oscarbaruffa.com/step0/,https://oscarbaruffa.com/step0/
100,2022-05-04 16:17:00, haanuel_NG, https://medium.com/@pandit.summit/change-data-capture-using-debezium-postgres-kafka-connect-in-windows-10-65f73843bea5,https://medium.com/@pandit.summit/change-data-capture-using-debezium-postgres-kafka-connect-in-windows-10-65f73843bea5
101,2022-05-05 08:36:00, haanuel_NG, Go and subscribe you all and put on notifications bell.  I personally have bias towards Zach Wilson’s channel. Go check him out    https://link.medium.com/97o6NFkdMpb,https://link.medium.com/97o6NFkdMpb
102,2022-05-05 10:38:00, haanuel_NG, https://youtube.com/c/TidyX_screencast  TidyX screencast,https://youtube.com/c/TidyX_screencast
103,2022-05-05 20:59:00, haanuel_NG, https://docs.google.com/spreadsheets/d/1LY4DEJP-9WaL5UFUEFM64SD1zjCVkZCEhkpt-Ax0vSg/edit?usp=sharing,https://docs.google.com/spreadsheets/d/1LY4DEJP-9WaL5UFUEFM64SD1zjCVkZCEhkpt-Ax0vSg/edit?usp=sharing
105,2022-05-07 13:41:00, haanuel_NG, You have been hearing about Knowledge Graphs etc and how the likes of Google uses it. A quick project to the concept   https://link.medium.com/Ri0LHKhSOpb,https://link.medium.com/Ri0LHKhSOpb
106,2022-05-07 15:04:00, haanuel_NG, https://github.com/tomasonjo/blogs/blob/master/ie_pipeline/SpaCy_informationextraction.ipynb,https://github.com/tomasonjo/blogs/blob/master/ie_pipeline/SpaCy_informationextraction.ipynb
107,2022-05-08 08:40:00, haanuel_NG, Apache Superset https://link.medium.com/giHGMFlaRpb,https://link.medium.com/giHGMFlaRpb
108,2022-05-08 08:40:00, haanuel_NG, Something for our Ogas here.   I enjoyed this particular piece https://link.medium.com/kPnDMoaaRpb,https://link.medium.com/kPnDMoaaRpb
109,2022-05-08 11:37:00, haanuel_NG, https://twitter.com/AyoOluleye/status/1522607003692056576?t=KBCT6j3EQC54fBYaek5lbA&s=08,https://twitter.com/AyoOluleye/status/1522607003692056576?t=KBCT6j3EQC54fBYaek5lbA&s=08
110,2022-05-08 12:39:00, haanuel_NG, https://link.medium.com/YvWVRXQAQob  @2347033167142 just in time for you to have other options apart from GE,https://link.medium.com/YvWVRXQAQob
112,2022-05-09 10:45:00, haanuel_NG, *Guys a major highlight of PYCON US 2022*.   You can now even share your python data visualizations as an html file that anyone can open and you can make it interactive or you can even host the html file sef 🤣😂  https://link.medium.com/5tA36BJTSpb,https://link.medium.com/5tA36BJTSpb
113,2022-05-09 10:45:00, haanuel_NG, Lastly - A less technical piece for us 🤗  https://link.medium.com/ORAUMGqTSpb,https://link.medium.com/ORAUMGqTSpb
115,2022-05-10 06:31:00, haanuel_NG, https://juliasilge.com/blog/sherlock-holmes-stm/,https://juliasilge.com/blog/sherlock-holmes-stm/
116,2022-05-10 06:48:00, haanuel_NG, https://youtu.be/O_B7XLfx0ic,https://youtu.be/O_B7XLfx0ic
117,2022-05-10 06:48:00, haanuel_NG, Adding labels to text...  https://thecleverprogrammer.com/2021/11/24/add-labels-to-a-dataset-for-sentiment-analysis/,https://thecleverprogrammer.com/2021/11/24/add-labels-to-a-dataset-for-sentiment-analysis/
118,2022-05-10 07:01:00, haanuel_NG, https://link.medium.com/IRE5BNfpUpb,https://link.medium.com/IRE5BNfpUpb
119,2022-05-10 07:15:00, haanuel_NG, https://link.medium.com/TbNIkvhqUpb,https://link.medium.com/TbNIkvhqUpb
121,2022-05-10 18:23:00, haanuel_NG, https://towardsdatascience.com/3-most-valuable-data-science-skills-that-increased-my-salary-by-60-89b4bbe0b34f,https://towardsdatascience.com/3-most-valuable-data-science-skills-that-increased-my-salary-by-60-89b4bbe0b34f
122,2022-05-11 07:00:00, haanuel_NG, https://link.medium.com/zXo1Wc53Vpb  New project,https://link.medium.com/zXo1Wc53Vpb
127,2022-05-12 19:28:00, haanuel_NG, But na Microsoft Senior guy get am oo. His name is James Serra. It contains Links to Podcaasts talks videos slides and presentations on these things  https://www.jamesserra.com/archive/2022/02/data-lakehouse-data-mesh-and-data-fabric/,https://www.jamesserra.com/archive/2022/02/data-lakehouse-data-mesh-and-data-fabric/
130,2022-05-14 09:11:00, haanuel_NG, https://www.udacity.com/course/data-scientist-nanodegree--nd025,https://www.udacity.com/course/data-scientist-nanodegree--nd025
133,2022-05-15 20:45:00, haanuel_NG, Learning and Practicing SQL: Resources and Platforms  1. https://sqlbolt.com/ 2. https://sqlzoo.net/ 3. https://www.codecademy.com/learn/learn-sql 4. https://www.w3schools.com/sql/ 5. https://www.hackerrank.com/domains/sql 6. https://www.windowfunctions.com/ 7. https://selectstarsql.com/ 8. https://quip.com/2gwZArKuWk7W 9. https://leetcode.com/problemset/database/ 10. http://thedatamonk.com,https://sqlbolt.com/
133,2022-05-15 20:45:00, haanuel_NG, Learning and Practicing SQL: Resources and Platforms  1. https://sqlbolt.com/ 2. https://sqlzoo.net/ 3. https://www.codecademy.com/learn/learn-sql 4. https://www.w3schools.com/sql/ 5. https://www.hackerrank.com/domains/sql 6. https://www.windowfunctions.com/ 7. https://selectstarsql.com/ 8. https://quip.com/2gwZArKuWk7W 9. https://leetcode.com/problemset/database/ 10. http://thedatamonk.com,https://sqlzoo.net/
133,2022-05-15 20:45:00, haanuel_NG, Learning and Practicing SQL: Resources and Platforms  1. https://sqlbolt.com/ 2. https://sqlzoo.net/ 3. https://www.codecademy.com/learn/learn-sql 4. https://www.w3schools.com/sql/ 5. https://www.hackerrank.com/domains/sql 6. https://www.windowfunctions.com/ 7. https://selectstarsql.com/ 8. https://quip.com/2gwZArKuWk7W 9. https://leetcode.com/problemset/database/ 10. http://thedatamonk.com,https://www.codecademy.com/learn/learn-sql
133,2022-05-15 20:45:00, haanuel_NG, Learning and Practicing SQL: Resources and Platforms  1. https://sqlbolt.com/ 2. https://sqlzoo.net/ 3. https://www.codecademy.com/learn/learn-sql 4. https://www.w3schools.com/sql/ 5. https://www.hackerrank.com/domains/sql 6. https://www.windowfunctions.com/ 7. https://selectstarsql.com/ 8. https://quip.com/2gwZArKuWk7W 9. https://leetcode.com/problemset/database/ 10. http://thedatamonk.com,https://www.w3schools.com/sql/
133,2022-05-15 20:45:00, haanuel_NG, Learning and Practicing SQL: Resources and Platforms  1. https://sqlbolt.com/ 2. https://sqlzoo.net/ 3. https://www.codecademy.com/learn/learn-sql 4. https://www.w3schools.com/sql/ 5. https://www.hackerrank.com/domains/sql 6. https://www.windowfunctions.com/ 7. https://selectstarsql.com/ 8. https://quip.com/2gwZArKuWk7W 9. https://leetcode.com/problemset/database/ 10. http://thedatamonk.com,https://www.hackerrank.com/domains/sql
133,2022-05-15 20:45:00, haanuel_NG, Learning and Practicing SQL: Resources and Platforms  1. https://sqlbolt.com/ 2. https://sqlzoo.net/ 3. https://www.codecademy.com/learn/learn-sql 4. https://www.w3schools.com/sql/ 5. https://www.hackerrank.com/domains/sql 6. https://www.windowfunctions.com/ 7. https://selectstarsql.com/ 8. https://quip.com/2gwZArKuWk7W 9. https://leetcode.com/problemset/database/ 10. http://thedatamonk.com,https://www.windowfunctions.com/
133,2022-05-15 20:45:00, haanuel_NG, Learning and Practicing SQL: Resources and Platforms  1. https://sqlbolt.com/ 2. https://sqlzoo.net/ 3. https://www.codecademy.com/learn/learn-sql 4. https://www.w3schools.com/sql/ 5. https://www.hackerrank.com/domains/sql 6. https://www.windowfunctions.com/ 7. https://selectstarsql.com/ 8. https://quip.com/2gwZArKuWk7W 9. https://leetcode.com/problemset/database/ 10. http://thedatamonk.com,https://selectstarsql.com/
133,2022-05-15 20:45:00, haanuel_NG, Learning and Practicing SQL: Resources and Platforms  1. https://sqlbolt.com/ 2. https://sqlzoo.net/ 3. https://www.codecademy.com/learn/learn-sql 4. https://www.w3schools.com/sql/ 5. https://www.hackerrank.com/domains/sql 6. https://www.windowfunctions.com/ 7. https://selectstarsql.com/ 8. https://quip.com/2gwZArKuWk7W 9. https://leetcode.com/problemset/database/ 10. http://thedatamonk.com,https://quip.com/2gwZArKuWk7W
133,2022-05-15 20:45:00, haanuel_NG, Learning and Practicing SQL: Resources and Platforms  1. https://sqlbolt.com/ 2. https://sqlzoo.net/ 3. https://www.codecademy.com/learn/learn-sql 4. https://www.w3schools.com/sql/ 5. https://www.hackerrank.com/domains/sql 6. https://www.windowfunctions.com/ 7. https://selectstarsql.com/ 8. https://quip.com/2gwZArKuWk7W 9. https://leetcode.com/problemset/database/ 10. http://thedatamonk.com,https://leetcode.com/problemset/database/
133,2022-05-15 20:45:00, haanuel_NG, Learning and Practicing SQL: Resources and Platforms  1. https://sqlbolt.com/ 2. https://sqlzoo.net/ 3. https://www.codecademy.com/learn/learn-sql 4. https://www.w3schools.com/sql/ 5. https://www.hackerrank.com/domains/sql 6. https://www.windowfunctions.com/ 7. https://selectstarsql.com/ 8. https://quip.com/2gwZArKuWk7W 9. https://leetcode.com/problemset/database/ 10. http://thedatamonk.com,http://thedatamonk.com
134,2022-05-15 20:49:00, haanuel_NG, Yeah it never stops. I think it is important to pace yourself. You can check this out.   https://link.medium.com/BXgEieLE3pb  Hopefully you find it helpful,https://link.medium.com/BXgEieLE3pb
138,2022-05-15 21:11:00, haanuel_NG, https://docs.google.com/document/d/1ZZhmfFlU1hu2MgiwYuLS0xeWPG8_XrYo2E-jHCLdJ_o/edit?usp=sharing,https://docs.google.com/document/d/1ZZhmfFlU1hu2MgiwYuLS0xeWPG8_XrYo2E-jHCLdJ_o/edit?usp=sharing
144,2022-05-17 10:47:00, haanuel_NG, https://youtu.be/6mBtTNggkUk,https://youtu.be/6mBtTNggkUk
145,2022-05-17 23:07:00, haanuel_NG, https://www.kaggle.com/code/nanomathias/predicting-r-vs-python/notebook,https://www.kaggle.com/code/nanomathias/predicting-r-vs-python/notebook
146,2022-05-18 07:57:00, haanuel_NG, https://link.medium.com/VVP53xxK7pb,https://link.medium.com/VVP53xxK7pb
147,2022-05-18 08:02:00, haanuel_NG, I know I have been stressing the importance of data versioning lately which is why I keep telling us to check out LakeFS and save ourselves some stress   https://link.medium.com/lfVftmMK7pb,https://link.medium.com/lfVftmMK7pb
149,2022-05-18 08:03:00, haanuel_NG, https://sspaeti.com/blog/data-engineering-project-in-twenty-minutes/,https://sspaeti.com/blog/data-engineering-project-in-twenty-minutes/
150,2022-05-19 13:44:00, haanuel_NG, Airflow and Great Expectations 💯💯 https://link.medium.com/3v6UeaSM9pb,https://link.medium.com/3v6UeaSM9pb
154,2022-05-21 17:04:00, haanuel_NG, https://www.getgamp.com/repair,https://www.getgamp.com/repair
156,2022-05-22 21:19:00, haanuel_NG, I thought I shared this a long while not sure but bringing it back  https://medium.com/quintoandar-tech-blog/creating-a-metadata-architecture-from-the-ground-up-ff05707ce630,https://medium.com/quintoandar-tech-blog/creating-a-metadata-architecture-from-the-ground-up-ff05707ce630
157,2022-05-22 21:21:00, haanuel_NG, https://engineering.linkedin.com/blog/2020/datahub-popular-metadata-architectures-explained,https://engineering.linkedin.com/blog/2020/datahub-popular-metadata-architectures-explained
159,2022-05-23 08:21:00, haanuel_NG, https://typefully.com/jsulopz/XuPZGtG,https://typefully.com/jsulopz/XuPZGtG
160,2022-05-23 08:21:00, haanuel_NG, I really enjoyed this one. It demystifies everything from Data Quality to Data Observability to Data Lineage and now *FULL STACK DATA OBSERVABILITY* 😁  https://link.medium.com/1uGTczt0fqb,https://link.medium.com/1uGTczt0fqb
161,2022-05-23 10:35:00, haanuel_NG," https://youtube.com/playlist?list=PLas_mS2V1XIRsJZ9yACVeg8cvZucNnhvI  For the Geospatial folks in the house, a playlist of intermediate to advanced spatial analysis techniques.",https://youtube.com/playlist?list=PLas_mS2V1XIRsJZ9yACVeg8cvZucNnhvI
